AMGN (Amgen, Inc.),227.42,-0.42
Feb 11 2020 @ 08:33 ET,Bid,225,Ask,228,Size,3x1,Vol,2144696
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
03/06/2020,AMGN200306C00235000,1.81,-1.01,1.77,2,2,0.2131,0.2506,0.025,128,235.000,AMGN200306P00235000,0,0,9.25,12.75,0,0.2293,-0.7271,0.024,0
03/06/2020,AMGN200306C00237500,1.35,-0.71,1.23,1.38,1,0.2098,0.1905,0.0217,24,237.500,AMGN200306P00237500,0,0,11.75,14.6,0,0.2355,-0.7748,0.021,0
03/06/2020,AMGN200306C00240000,0.95,-0.525,0.85,0.93,1,0.208,0.141,0.018,153,240.000,AMGN200306P00240000,0,0,13.25,16.75,0,0.1836,-0.8829,0.0172,0
03/06/2020,AMGN200306C00242500,1.63,0,0.5,0.63,0,0.2061,0.1007,0.0143,7,242.500,AMGN200306P00242500,0,0,15.2,19.1,0,0.2254,-0.8716,0.015,0
03/06/2020,AMGN200306C00245000,0.88,0,0.32,0.41,0,0.2048,0.0698,0.011,257,245.000,AMGN200306P00245000,0,0,17.45,21.7,0,0.2355,-0.8925,0.0126,0
03/06/2020,AMGN200306C00247500,0.46,0,0.07,0.29,0,0.2053,0.0482,0.0082,6,247.500,AMGN200306P00247500,0,0,19.7,24.2,0,0.2464,-0.9087,0.0105,0
03/06/2020,AMGN200306C00250000,1.26,0,0.07,0.48,0,0.2301,0.0499,0.0075,12,250.000,AMGN200306P00250000,0,0,22.15,26.75,0,0.247,-0.9302,0.0084,0
03/06/2020,AMGN200306C00252500,0.54,0,0,0.48,0,0.241,0.042,0.0062,2,252.500,AMGN200306P00252500,0,0,24.8,28.75,0,0.2709,-0.9299,0.0077,0
03/06/2020,AMGN200306C00255000,0.45,0,0,0.48,0,0.2581,0.0397,0.0056,3,255.000,AMGN200306P00255000,0,0,27.15,31.4,0,0.2901,-0.9328,0.0069,0
03/06/2020,AMGN200306C00257500,0,0,0,0.49,0,0.2758,0.0382,0.005,0,257.500,AMGN200306P00257500,0,0,29.7,34.2,0,0.3011,-0.9401,0.006,0
03/06/2020,AMGN200306C00260000,0,0,0,0.5,0,0.2931,0.0368,0.0046,0,260.000,AMGN200306P00260000,0,0,32.65,36.5,0,0.3227,-0.9402,0.0056,0
03/06/2020,AMGN200306C00262500,0,0,0,0.5,0,0.3092,0.0351,0.0042,0,262.500,AMGN200306P00262500,0,0,34.65,39.2,0,0.3345,-0.9455,0.005,0
03/06/2020,AMGN200306C00265000,0,0,0,0.5,0,0.3253,0.0338,0.0039,0,265.000,AMGN200306P00265000,0,0,37.05,41.5,0,0.3493,-0.9483,0.0045,0
03/06/2020,AMGN200306C00270000,0,0,0,0.5,0,0.3557,0.0311,0.0033,0,270.000,AMGN200306P00270000,0,0,42,46.45,0,0.3874,-0.949,0.004,0
03/13/2020,AMGN200313C00180000,0,0,45,49.45,0,0.02,1,0.0032,0,180.000,AMGN200313P00180000,0.29,0,0,1.04,0,0.4581,-0.0398,0.0028,1
03/13/2020,AMGN200313C00185000,0,0,40.2,44.55,0,0.02,1,0.0037,0,185.000,AMGN200313P00185000,0,0,0.01,0.95,0,0.4058,-0.0414,0.0032,0
03/13/2020,AMGN200313C00190000,0,0,35.15,39.45,0,0.02,1,0.0044,0,190.000,AMGN200313P00190000,0.25,0,0,1.23,0,0.3812,-0.0545,0.0043,1
03/13/2020,AMGN200313C00192500,0,0,32.5,37,0,0.02,1,0.0047,0,192.500,AMGN200313P00192500,0,0,0,1.22,0,0.3575,-0.0573,0.0048,0
03/13/2020,AMGN200313C00195000,0,0,30,34.45,0,0.02,1,0.0055,0,195.000,AMGN200313P00195000,0.87,0,0.31,0.46,0,0.3042,-0.0453,0.0046,3
03/13/2020,AMGN200313C00197500,0,0,27.65,32,0,0.02,1,0.0062,0,197.500,AMGN200313P00197500,1.66,0,0.47,0.56,0,0.3007,-0.0584,0.0058,18
03/13/2020,AMGN200313C00200000,0,0,25.35,29.1,0,0.02,1,0.0067,0,200.000,AMGN200313P00200000,0.74,0.11,0.6,0.68,5,0.2928,-0.0716,0.0069,15
03/13/2020,AMGN200313C00202500,0,0,22.55,26.9,0,0.2898,0.902,0.0084,0,202.500,AMGN200313P00202500,1.13,0,0.74,0.84,0,0.2849,-0.0878,0.0083,28
03/13/2020,AMGN200313C00205000,0,0,21.6,23.7,0,0.2868,0.8785,0.01,0,205.000,AMGN200313P00205000,1.1,0.13,0.92,1.05,1,0.2793,-0.109,0.0099,8
03/13/2020,AMGN200313C00207500,24.53,0,19.3,21.35,0,0.2759,0.8568,0.0118,9,207.500,AMGN200313P00207500,1.53,0,1.15,1.3,0,0.2713,-0.1331,0.0118,21
03/13/2020,AMGN200313C00210000,0,0,16.8,19.2,0,0.258,0.837,0.0138,0,210.000,AMGN200313P00210000,1.72,0.255,1.52,1.61,12,0.2661,-0.1627,0.0137,36
03/13/2020,AMGN200313C00212500,11.39,0,14.6,16.85,0,0.2577,0.7977,0.0159,1,212.500,AMGN200313P00212500,2.13,0.315,1.79,2.06,2,0.2585,-0.197,0.0159,6
03/13/2020,AMGN200313C00215000,17.29,0,12.25,14.85,0,0.249,0.7591,0.0182,14,215.000,AMGN200313P00215000,2.64,0.4,2.32,2.56,1,0.2537,-0.2373,0.018,19
03/13/2020,AMGN200313C00217500,11.9,-1.675,10.3,12.85,3,0.2465,0.7102,0.0203,3,217.500,AMGN200313P00217500,3.18,0,2.94,3.2,0,0.2495,-0.2845,0.0201,5
03/13/2020,AMGN200313C00220000,9.53,-2.045,8.4,11.15,1,0.2383,0.66,0.0226,80,220.000,AMGN200313P00220000,3.39,0,3.65,3.9,0,0.2424,-0.3354,0.0222,15
03/13/2020,AMGN200313C00222500,12.84,0,6.9,9.45,0,0.2356,0.6011,0.0241,48,222.500,AMGN200313P00222500,4.66,0.56,4.5,4.75,5,0.241,-0.3938,0.0236,7
03/13/2020,AMGN200313C00225000,5.15,-3.1,6.6,6.9,2,0.2267,0.5394,0.0258,79,225.000,AMGN200313P00225000,5.68,0.68,5.5,5.75,5,0.2349,-0.4544,0.0249,9
03/13/2020,AMGN200313C00227500,6.85,0,5.25,5.55,0,0.2222,0.4733,0.0265,25,227.500,AMGN200313P00227500,6.79,0.765,6.6,7,1,0.2296,-0.5183,0.0256,2
03/13/2020,AMGN200313C00230000,4.21,-1.24,4.1,4.3,4,0.2176,0.4059,0.0263,118,230.000,AMGN200313P00230000,7.75,0,8,8.25,0,0.2277,-0.5823,0.0252,101
03/13/2020,AMGN200313C00232500,4.16,0,2.83,3.35,0,0.2132,0.3391,0.0254,10,232.500,AMGN200313P00232500,17.25,0,8.45,10.7,0,0.2144,-0.6531,0.0253,1
03/13/2020,AMGN200313C00235000,3.2,0,2.25,2.47,0,0.2102,0.2767,0.0236,23,235.000,AMGN200313P00235000,0,0,10.6,12.4,0,0.2123,-0.7144,0.0234,0
03/13/2020,AMGN200313C00237500,0.27,0,1.3,1.81,0,0.2057,0.2177,0.0212,1,237.500,AMGN200313P00237500,12.4,0.525,12.35,14.45,5,0.2083,-0.773,0.0211,0
03/13/2020,AMGN200313C00240000,1.1,-0.76,1.1,1.27,1,0.2037,0.1681,0.0183,31,240.000,AMGN200313P00240000,0,0,14,16.5,0,0.2096,-0.8178,0.0183,0
03/13/2020,AMGN200313C00242500,2.05,0,0.69,0.87,0,0.2003,0.1245,0.0152,183,242.500,AMGN200313P00242500,0,0,16.35,18.5,0,0.2102,-0.8568,0.0154,0
03/13/2020,AMGN200313C00245000,0.52,-0.425,0.52,0.6,2,0.1989,0.0909,0.0122,105,245.000,AMGN200313P00245000,0,0,18.65,20.7,0,0.2162,-0.8828,0.0129,0
03/13/2020,AMGN200313C00247500,0.36,-0.3,0.32,0.4,2,0.198,0.0649,0.0095,2,247.500,AMGN200313P00247500,0,0,20.25,24,0,0.225,-0.9008,0.0109,0
03/13/2020,AMGN200313C00250000,0,0,0.2,0.29,0,0.1991,0.0469,0.0073,0,250.000,AMGN200313P00250000,0,0,22.45,26.4,0,0.2386,-0.9108,0.0095,0
03/13/2020,AMGN200313C00252500,0,0,0,0.6,0,0.2237,0.051,0.0069,0,252.500,AMGN200313P00252500,0,0,24.6,28.9,0,0.2514,-0.9195,0.0082,0
03/13/2020,AMGN200313C00255000,0,0,0,0.49,0,0.2285,0.0404,0.0056,0,255.000,AMGN200313P00255000,0,0,27.7,31.6,0,0.2601,-0.9296,0.0071,0
03/13/2020,AMGN200313C00257500,0,0,0,0.41,0,0.2366,0.0342,0.0048,0,257.500,AMGN200313P00257500,0,0,29.6,34,0,0.2855,-0.9262,0.0067,0
03/13/2020,AMGN200313C00260000,0,0,0,0.34,0,0.2434,0.0284,0.004,0,260.000,AMGN200313P00260000,0,0,32.2,36.7,0,0.2961,-0.9329,0.006,0
03/13/2020,AMGN200313C00262500,0,0,0,0.29,0,0.2494,0.0235,0.0033,0,262.500,AMGN200313P00262500,0,0,34.6,39,0,0.3155,-0.9331,0.0056,0
03/13/2020,AMGN200313C00265000,0,0,0,0.25,0,0.2583,0.0207,0.0029,0,265.000,AMGN200313P00265000,0,0,37.1,41.5,0,0.3138,-0.9455,0.0047,0
03/13/2020,AMGN200313C00270000,0,0,0,0.21,0,0.2756,0.0164,0.0022,0,270.000,AMGN200313P00270000,0,0,42.25,46.7,0,0.3588,-0.9406,0.0044,0
03/20/2020,AMGN200320C00140000,0,0,85.2,89.45,0,0.02,1,0.0014,0,140.000,AMGN200320P00140000,0,0,0,0.16,0,0.5976,-0.0053,0.0003,0
03/20/2020,AMGN200320C00145000,0,0,80,84.45,0,0.02,1,0.0015,0,145.000,AMGN200320P00145000,0.12,0,0,0.22,0,0.5804,-0.0074,0.0005,20
03/20/2020,AMGN200320C00150000,84.09,0,75,79.45,0,0.02,1,0.0017,1,150.000,AMGN200320P00150000,0.17,0,0,0.24,0,0.5463,-0.0084,0.0006,5
03/20/2020,AMGN200320C00155000,0,0,69.9,74.3,0,0.02,1,0.0018,0,155.000,AMGN200320P00155000,0.05,0,0,0.24,0,0.5064,-0.009,0.0006,1
03/20/2020,AMGN200320C00160000,0,0,65,69.5,0,0.02,1,0.002,0,160.000,AMGN200320P00160000,0,0,0,0.25,0,0.4716,-0.0101,0.0008,0
03/20/2020,AMGN200320C00165000,0,0,60,64.45,0,0.02,1,0.0022,0,165.000,AMGN200320P00165000,0,0,0,0.27,0,0.4382,-0.0115,0.0009,0
03/20/2020,AMGN200320C00170000,0,0,55,59.4,0,0.02,1,0.0025,0,170.000,AMGN200320P00170000,0.4,0,0,0.3,0,0.4078,-0.0136,0.0011,3
03/20/2020,AMGN200320C00175000,0,0,50.1,54.55,0,0.02,1,0.0029,0,175.000,AMGN200320P00175000,0.59,0,0,0.34,0,0.3784,-0.0164,0.0014,30
03/20/2020,AMGN200320C00180000,0,0,45,49.5,0,0.02,1,0.0032,0,180.000,AMGN200320P00180000,0.43,0,0.05,0.4,0,0.3556,-0.0216,0.002,55
03/20/2020,AMGN200320C00185000,0,0,40.05,44.5,0,0.02,1,0.0036,0,185.000,AMGN200320P00185000,0.24,0,0.13,0.49,0,0.3381,-0.0305,0.0027,66
03/20/2020,AMGN200320C00190000,32.15,0,35,39.45,0,0.02,1,0,2,190.000,AMGN200320P00190000,0.51,0,0.24,0.44,0,0.3054,-0.0363,0.0035,41
03/20/2020,AMGN200320C00195000,0,0,30.05,34.4,0,0.02,1,0.0052,0,195.000,AMGN200320P00195000,0.53,0,0.48,0.61,0,0.2914,-0.0541,0.0051,225
03/20/2020,AMGN200320C00200000,27.7,-1.875,25.55,29,4,0.2785,0.9117,0.0073,8,200.000,AMGN200320P00200000,0.79,0,0.77,0.92,0,0.2863,-0.0867,0.0074,232
03/20/2020,AMGN200320C00205000,22.4,-2.5,21.7,23.4,1,0.2647,0.8742,0.0101,4,205.000,AMGN200320P00205000,1.28,0.095,1.2,1.44,506,0.2693,-0.1228,0.0101,735
03/20/2020,AMGN200320C00210000,19.62,0,16.95,19.05,0,0.2551,0.8173,0.0136,69,210.000,AMGN200320P00210000,1.97,0.23,1.77,1.97,19,0.2555,-0.1755,0.0136,374
03/20/2020,AMGN200320C00215000,14.1,-1.8,12.75,14.25,15,0.2294,0.756,0.0181,49,215.000,AMGN200320P00215000,3.11,0.55,2.74,2.94,17,0.2462,-0.2504,0.0173,223
03/20/2020,AMGN200320C00220000,10.05,-2.175,10.2,10.6,20,0.2301,0.6519,0.0214,341,220.000,AMGN200320P00220000,4.6,0.8,4.15,4.45,13,0.2426,-0.3471,0.0204,303
03/20/2020,AMGN200320C00225000,7.32,-1.53,7.2,7.5,78,0.226,0.5379,0.0235,269,225.000,AMGN200320P00225000,6.55,1.075,6.05,6.4,10,0.2325,-0.4554,0.0228,402
03/20/2020,AMGN200320C00230000,4.8,-1.275,4.65,4.9,24,0.2189,0.4172,0.0239,611,230.000,AMGN200320P00230000,8.65,0.975,8.45,8.85,11,0.2246,-0.573,0.0233,274
03/20/2020,AMGN200320C00235000,2.81,-1.04,2.62,2.91,28,0.207,0.2942,0.0223,362,235.000,AMGN200320P00235000,12.45,1.975,11.5,11.85,10,0.2132,-0.6926,0.0219,327
03/20/2020,AMGN200320C00240000,1.45,-0.72,1.41,1.59,67,0.1994,0.1879,0.0181,916,240.000,AMGN200320P00240000,14.44,0,15.25,16.7,0,0.2137,-0.7876,0.0179,344
03/20/2020,AMGN200320C00245000,0.69,-0.49,0.7,0.83,11,0.194,0.1082,0.0129,330,245.000,AMGN200320P00245000,19.55,0,18.7,20.9,0,0.1991,-0.8791,0.013,38
03/20/2020,AMGN200320C00250000,0.41,-0.17,0.27,0.4,13,0.1888,0.0549,0.0079,428,250.000,AMGN200320P00250000,37.4,0,22.55,26.35,0,0.218,-0.909,0.0095,6
03/20/2020,AMGN200320C00255000,0.17,-0.085,0.05,0.21,12,0.1855,0.0251,0.0043,58,255.000,AMGN200320P00255000,0,0,27.5,31.25,0,0.2406,-0.9254,0.0073,0
03/20/2020,AMGN200320C00260000,0.24,0,0,0.31,0,0.2175,0.0266,0.0038,49,260.000,AMGN200320P00260000,0,0,32.05,36.5,0,0.2653,-0.9349,0.0059,0
03/20/2020,AMGN200320C00265000,0.34,0,0,0.27,0,0.2356,0.0214,0.0029,1,265.000,AMGN200320P00265000,0,0,37.1,41.5,0,0.2957,-0.9378,0.0051,0
03/20/2020,AMGN200320C00270000,0.01,0,0,0.23,0,0.2527,0.0174,0.0023,1,270.000,AMGN200320P00270000,0,0,42.1,46.65,0,0.322,-0.9422,0.0044,0
03/20/2020,AMGN200320C00275000,0.14,0,0,0.2,0,0.2694,0.0145,0.0018,1,275.000,AMGN200320P00275000,0,0,47.05,51.5,0,0.3511,-0.9437,0.0039,0
03/20/2020,AMGN200320C00280000,0.02,0,0,0.17,0,0.2842,0.012,0.0015,6,280.000,AMGN200320P00280000,0,0,52.1,56.5,0,0.3804,-0.9445,0.0036,0
03/20/2020,AMGN200320C00285000,0,0,0,0.16,0,0.302,0.0107,0.0013,0,285.000,AMGN200320P00285000,0,0,57.05,61.5,0,0.3938,-0.9518,0.003,0
03/20/2020,AMGN200320C00290000,0,0,0,0.15,0,0.3195,0.0098,0.0011,0,290.000,AMGN200320P00290000,0,0,62.05,66.5,0,0.4186,-0.9533,0.0027,0
03/20/2020,AMGN200320C00295000,0,0,0,0.14,0,0.3357,0.0088,0.001,0,295.000,AMGN200320P00295000,0,0,67.15,71.7,0,0.4428,-0.9545,0.0025,0
03/20/2020,AMGN200320C00300000,0,0,0,0.13,0,0.3507,0.0079,0.0008,0,300.000,AMGN200320P00300000,0,0,72.05,76.5,0,0.4639,-0.9565,0.0023,0
03/20/2020,AMGN200320C00305000,0,0,0,0.11,0,0.3604,0.0065,0.0007,0,305.000,AMGN200320P00305000,0,0,77.2,81.7,0,0.496,-0.9544,0.0023,0
03/20/2020,AMGN200320C00310000,0,0,0,0.11,0,0.3779,0.0063,0.0006,0,310.000,AMGN200320P00310000,0,0,82.15,86.7,0,0.5189,-0.9553,0.0021,0
03/20/2020,AMGN200320C00315000,0,0,0,0.1,0,0.3902,0.0056,0.0005,0,315.000,AMGN200320P00315000,0,0,87.15,91.5,0,0.5408,-0.9562,0.002,0
03/20/2020,AMGN200320C00320000,0,0,0,0.09,0,0.4014,0.0049,0.0005,0,320.000,AMGN200320P00320000,0,0,92.1,96.5,0,0.5629,-0.9569,0.0019,0
03/20/2020,AMGN200320C00325000,0,0,0,0.08,0,0.4147,0.0045,0.0004,0,325.000,AMGN200320P00325000,0,0,97.15,101.55,0,0.5845,-0.9575,0.0018,0
03/20/2020,AMGN200320C00330000,0,0,0,0.08,0,0.429,0.0043,0.0004,0,330.000,AMGN200320P00330000,0,0,102.05,106.5,0,0.599,-0.9598,0.0017,0
03/20/2020,AMGN200320C00335000,0,0,0,0.07,0,0.4373,0.0037,0.0003,0,335.000,AMGN200320P00335000,0,0,107.05,111.5,0,0.6196,-0.9603,0.0016,0
03/20/2020,AMGN200320C00340000,0,0,0,0.07,0,0.4533,0.0037,0.0003,0,340.000,AMGN200320P00340000,0,0,111.9,116.45,0,0.6467,-0.9591,0.0016,0
03/20/2020,AMGN200320C00345000,0,0,0,0.07,0,0.4675,0.0036,0.0003,0,345.000,AMGN200320P00345000,0,0,117,121.5,0,0.6624,-0.9605,0.0015,0
03/27/2020,AMGN200327C00200000,0,0,26.55,28.85,0,0.2676,0.9078,0.0073,0,200.000,AMGN200327P00200000,1.1,0.13,0.21,2.24,10,0.2905,-0.1034,0.0077,10
03/27/2020,AMGN200327C00205000,0,0,21.55,24,0,0.2504,0.8737,0.0099,0,205.000,AMGN200327P00205000,0,0,0.61,1.98,0,0.2723,-0.1389,0.0101,0
03/27/2020,AMGN200327C00210000,0,0,17,19.9,0,0.2436,0.8164,0.0132,0,210.000,AMGN200327P00210000,0,0,1.65,3.05,0,0.2593,-0.1913,0.013,0
03/27/2020,AMGN200327C00212500,0,0,15.85,17.05,0,0.2371,0.7842,0.015,0,212.500,AMGN200327P00212500,2.29,0,1.98,3.6,0,0.255,-0.2249,0.0145,1
03/27/2020,AMGN200327C00215000,16.11,0,13.8,15.4,0,0.2355,0.7433,0.0167,2,215.000,AMGN200327P00215000,0,0,2.49,3.75,0,0.2441,-0.2581,0.0164,0
03/27/2020,AMGN200327C00217500,0,0,11.9,13.45,0,0.2329,0.6981,0.0183,0,217.500,AMGN200327P00217500,0,0,3,4.95,0,0.2386,-0.299,0.018,0
03/27/2020,AMGN200327C00220000,0,0,10,11.5,0,0.2256,0.6525,0.0201,0,220.000,AMGN200327P00220000,4.6,0.475,3.7,5.55,11,0.2339,-0.345,0.0194,6
03/27/2020,AMGN200327C00222500,0,0,8.3,10.3,0,0.2226,0.6017,0.0213,0,222.500,AMGN200327P00222500,0,0,4.55,6.7,0,0.2317,-0.396,0.0205,0
03/27/2020,AMGN200327C00225000,0,0,6.9,8.7,0,0.2203,0.5469,0.0221,0,225.000,AMGN200327P00225000,6.92,1.02,5.65,7.7,8,0.2234,-0.4483,0.0218,10
03/27/2020,AMGN200327C00227500,6.46,-1.115,5.55,7.45,1,0.212,0.4895,0.0232,1,227.500,AMGN200327P00227500,8.1,1.375,7,7.95,7,0.2198,-0.5047,0.0224,7
03/27/2020,AMGN200327C00230000,0,0,5,5.65,0,0.2124,0.4324,0.0228,0,230.000,AMGN200327P00230000,8.9,0.75,8.8,9.2,2,0.2252,-0.5566,0.0216,4
03/27/2020,AMGN200327C00232500,4.21,-1.09,3.35,5.1,1,0.2067,0.3731,0.0226,1,232.500,AMGN200327P00232500,10.9,1.675,9.55,10.65,4,0.2141,-0.6161,0.0219,4
03/27/2020,AMGN200327C00235000,4.42,0,2.43,4.25,0,0.2063,0.3193,0.0214,1,235.000,AMGN200327P00235000,0,0,11.45,13.15,0,0.2113,-0.6706,0.021,0
03/27/2020,AMGN200327C00237500,0,0,1.8,3.5,0,0.2001,0.2627,0.0201,0,237.500,AMGN200327P00237500,0,0,12.4,15.25,0,0.2072,-0.7238,0.0197,0
03/27/2020,AMGN200327C00240000,1.74,-0.885,0.7,2.95,6,0.1908,0.2052,0.0184,7,240.000,AMGN200327P00240000,0,0,14.5,17.15,0,0.2101,-0.7652,0.0178,0
03/27/2020,AMGN200327C00242500,0,0,0.37,2.32,0,0.192,0.1662,0.0161,0,242.500,AMGN200327P00242500,0,0,17.2,19.05,0,0.2124,-0.8022,0.0159,0
03/27/2020,AMGN200327C00245000,0.92,-0.415,0.12,1.86,11,0.1931,0.1329,0.0138,11,245.000,AMGN200327P00245000,0,0,18.95,21.1,0,0.2138,-0.8362,0.014,0
03/27/2020,AMGN200327C00247500,0,0,0.49,0.83,0,0.1862,0.0951,0.0112,0,247.500,AMGN200327P00247500,0,0,21.2,23.3,0,0.2208,-0.8581,0.0122,0
03/27/2020,AMGN200327C00250000,0,0,0.36,0.7,0,0.191,0.0774,0.0094,0,250.000,AMGN200327P00250000,0,0,22.6,26.85,0,0.2302,-0.8732,0.0108,0
03/27/2020,AMGN200327C00252500,0,0,0.24,0.38,0,0.18,0.0475,0.0068,0,252.500,AMGN200327P00252500,0,0,24.8,28.95,0,0.2435,-0.8824,0.0097,0
03/27/2020,AMGN200327C00255000,0,0,0.06,0.57,0,0.1991,0.0503,0.0064,0,255.000,AMGN200327P00255000,0,0,27.45,31.4,0,0.2559,-0.8907,0.0087,0
03/27/2020,AMGN200327C00257500,0,0,0.03,0.61,0,0.2126,0.0482,0.0058,0,257.500,AMGN200327P00257500,0,0,29.75,34,0,0.2677,-0.8983,0.0079,0
03/27/2020,AMGN200327C00260000,0.68,0,0,0.52,0,0.2148,0.0382,0.0048,2,260.000,AMGN200327P00260000,0,0,32.1,36.4,0,0.2808,-0.9036,0.0072,0
03/27/2020,AMGN200327C00265000,0,0,0,0.24,0,0.2245,0.0268,0.0034,0,265.000,AMGN200327P00265000,0,0,37.05,41.7,0,0.3117,-0.9083,0.0062,0
03/27/2020,AMGN200327C00270000,0,0,0,0.27,0,0.2357,0.0198,0.0025,0,270.000,AMGN200327P00270000,0,0,42.05,46.5,0,0.3397,-0.9134,0.0055,0
04/17/2020,AMGN200417C00115000,0,0,110.05,114.45,0,0.02,1,0.001,0,115.000,AMGN200417P00115000,0.11,0,0,0.09,0,0.5875,-0.0024,0.0001,111
04/17/2020,AMGN200417C00120000,0,0,105.05,109.45,0,0.02,1,0,0,120.000,AMGN200417P00120000,0.12,0,0,0.13,0,0.5765,-0.0035,0.0002,29
04/17/2020,AMGN200417C00125000,0,0,100,104.45,0,0.02,1,0.0011,0,125.000,AMGN200417P00125000,0.19,0,0,0.17,0,0.5598,-0.0047,0.0002,1
04/17/2020,AMGN200417C00130000,86.25,0,95,99.45,0,0.02,1,0.0012,32,130.000,AMGN200417P00130000,0.05,0,0,0.23,0,0.5433,-0.0062,0.0003,32
04/17/2020,AMGN200417C00135000,85.54,0,90,94.45,0,0.02,1,0,0,135.000,AMGN200417P00135000,0.07,0,0,0.25,0,0.515,-0.007,0.0004,15
04/17/2020,AMGN200417C00140000,103.6,0,85.05,89.5,0,0.02,1,0,1,140.000,AMGN200417P00140000,0.2,0,0,0.25,0,0.4821,-0.0075,0.0004,32
04/17/2020,AMGN200417C00145000,97.45,0,79.9,84.3,0,0.02,1,0.0015,1,145.000,AMGN200417P00145000,0.2,0,0,0.26,0,0.4527,-0.0082,0.0005,10
04/17/2020,AMGN200417C00150000,87.75,0,75,79.45,0,0.02,1,0.0017,3,150.000,AMGN200417P00150000,0.41,0,0.05,0.29,0,0.4372,-0.0109,0.0007,85
04/17/2020,AMGN200417C00155000,0,0,70,74.45,0,0.02,1,0.0018,0,155.000,AMGN200417P00155000,0.35,0,0,0.32,0,0.4027,-0.0112,0.0007,48
04/17/2020,AMGN200417C00160000,72,0,65,69.45,0,0.02,1,0.002,1,160.000,AMGN200417P00160000,0.24,0,0,0.37,0,0.3804,-0.0134,0.0009,824
04/17/2020,AMGN200417C00165000,0,0,60,64.5,0,0.02,1,0,0,165.000,AMGN200417P00165000,0.31,0,0.04,0.43,0,0.364,-0.0175,0.0012,138
04/17/2020,AMGN200417C00170000,36.44,0,55.1,59.45,0,0.02,1,0.0024,3,170.000,AMGN200417P00170000,0.7,0,0.12,0.5,0,0.3491,-0.0231,0.0016,101
04/17/2020,AMGN200417C00175000,47,0,50,54.55,0,0.02,1,0.0028,193,175.000,AMGN200417P00175000,1.02,0,0.21,0.59,0,0.3333,-0.0302,0.0021,581
04/17/2020,AMGN200417C00180000,51.8,0,45.05,49.55,0,0.02,1,0.0031,37,180.000,AMGN200417P00180000,0.4,0,0.35,0.72,0,0.3196,-0.0404,0.0028,177
04/17/2020,AMGN200417C00185000,28.24,0,40.2,44.5,0,0.02,1,0.0035,123,185.000,AMGN200417P00185000,0.67,0,0.47,0.89,0,0.3016,-0.0515,0.0036,88
04/17/2020,AMGN200417C00190000,37.55,-2.025,35.2,39.55,2,0.02,1,0.0041,47,190.000,AMGN200417P00190000,0.81,0.01,0.77,0.93,86,0.2826,-0.0652,0.0046,250
04/17/2020,AMGN200417C00195000,32.03,-2.82,31.25,33.9,3,0.2729,0.9028,0.0061,51,195.000,AMGN200417P00195000,1.16,0.09,1.07,1.24,20,0.2709,-0.0886,0.0061,310
04/17/2020,AMGN200417C00200000,27.59,-2.285,26.65,29.5,1,0.2612,0.8717,0.0079,602,200.000,AMGN200417P00200000,1.6,0.12,1.35,1.67,28,0.2623,-0.1221,0.0079,847
04/17/2020,AMGN200417C00205000,25.4,0,22.3,25.15,0,0.2544,0.827,0.01,286,205.000,AMGN200417P00205000,2.19,0.155,2.11,2.27,18,0.2522,-0.1639,0.01,355
04/17/2020,AMGN200417C00210000,18.86,-2.59,17.6,19.95,12,0.2403,0.7777,0.0125,649,210.000,AMGN200417P00210000,2.93,0.145,2.87,3.15,22,0.2398,-0.2152,0.0125,482
04/17/2020,AMGN200417C00215000,20.87,0,13.85,15.9,0,0.2294,0.7122,0.015,453,215.000,AMGN200417P00215000,4.2,0.375,4.05,4.3,26,0.2333,-0.283,0.0148,516
04/17/2020,AMGN200417C00220000,11.95,-1.95,11.85,12.45,6,0.2178,0.6344,0.0175,1255,220.000,AMGN200417P00220000,5.65,0.4,5.55,5.95,28,0.2255,-0.362,0.017,508
04/17/2020,AMGN200417C00225000,9.06,-1.515,8.85,9.3,90,0.2153,0.5419,0.0188,595,225.000,AMGN200417P00225000,7.58,0.605,7.45,7.85,34,0.2183,-0.4513,0.0185,455
04/17/2020,AMGN200417C00230000,6.5,-1.3,6.3,6.65,29,0.2086,0.445,0.0193,1615,230.000,AMGN200417P00230000,10.01,0.81,9.75,10.35,33,0.212,-0.5477,0.019,605
04/17/2020,AMGN200417C00235000,4.4,-1.1,4.25,4.6,3,0.2021,0.3473,0.0187,260,235.000,AMGN200417P00235000,13.2,1.3,12.75,13.25,9,0.2073,-0.6413,0.0183,213
04/17/2020,AMGN200417C00240000,2.76,-0.94,2.65,2.99,22,0.1991,0.2589,0.0166,1891,240.000,AMGN200417P00240000,16.3,1.175,16.25,16.75,34,0.2039,-0.7282,0.0164,286
04/17/2020,AMGN200417C00245000,1.65,-0.755,1.58,1.94,10,0.1938,0.1804,0.0139,736,245.000,AMGN200417P00245000,17.55,0,19.3,21.9,0,0.1933,-0.8135,0.0139,23
04/17/2020,AMGN200417C00250000,0.93,-0.565,0.87,1.19,8,0.1906,0.1194,0.0107,1255,250.000,AMGN200417P00250000,27.2,0,23.75,26,0,0.2042,-0.8562,0.011,21
