QCOM (QUALCOMM, Inc.),88.57,0.38
Feb 11 2020 @ 08:33 ET,Bid,88.8,Ask,89,Size,1x3,Vol,7481257
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
03/13/2020,QCOM200313C00081000,0,0,7.6,8.7,0,0.2853,0.8499,0.0304,0,81.000,QCOM200313P00081000,0.81,-0.165,0.78,0.82,38,0.3262,-0.1742,0.03,93
03/13/2020,QCOM200313C00082000,0,0,6.75,7.85,0,0.2908,0.8102,0.0349,0,82.000,QCOM200313P00082000,1,0,0.95,1.02,0,0.3237,-0.207,0.0336,19
03/13/2020,QCOM200313C00083000,0,0,5.85,7.1,0,0.2887,0.7718,0.0393,0,83.000,QCOM200313P00083000,1.4,0,1.19,1.24,0,0.3211,-0.2434,0.0371,12
03/13/2020,QCOM200313C00084000,7.9,0,5.5,5.9,0,0.2903,0.727,0.0431,275,84.000,QCOM200313P00084000,1.88,0.075,1.44,1.58,1,0.3231,-0.2855,0.04,29
03/13/2020,QCOM200313C00085000,4.26,-0.34,5,5.2,5,0.2889,0.6806,0.0467,97,85.000,QCOM200313P00085000,1.82,-0.355,1.77,1.83,32,0.3202,-0.3277,0.0429,68
03/13/2020,QCOM200313C00086000,3.95,-0.075,4.4,4.55,25,0.2873,0.6313,0.0496,73,86.000,QCOM200313P00086000,2.66,0.07,2.14,2.2,23,0.3195,-0.373,0.045,47
03/13/2020,QCOM200313C00087000,3.49,0.04,3.75,3.9,405,0.283,0.5802,0.0523,503,87.000,QCOM200313P00087000,2.88,-0.17,2.54,2.64,5,0.3205,-0.42,0.0463,106
03/13/2020,QCOM200313C00088000,3.16,0.205,3.25,3.35,49,0.2857,0.5267,0.0528,178,88.000,QCOM200313P00088000,3.74,0.165,2.98,3.15,2,0.324,-0.4673,0.0466,29
03/13/2020,QCOM200313C00089000,2.82,0.315,2.76,2.8,13,0.2859,0.4737,0.0528,44,89.000,QCOM200313P00089000,3.83,-0.32,3.45,3.7,3,0.3259,-0.5137,0.0464,8
03/13/2020,QCOM200313C00090000,2.24,0.13,2.31,2.38,13,0.2867,0.4221,0.0518,205,90.000,QCOM200313P00090000,4.42,-0.355,4.05,4.35,1,0.3306,-0.5579,0.0452,19
03/13/2020,QCOM200313C00091000,1.84,0.08,1.94,1.99,5,0.2871,0.3723,0.0501,29,91.000,QCOM200313P00091000,4.21,0,4.7,4.9,0,0.3286,-0.6026,0.0444,3
03/13/2020,QCOM200313C00092000,1.61,0.145,1.57,1.68,8,0.2866,0.3246,0.0477,52,92.000,QCOM200313P00092000,4.35,0,5.35,5.75,0,0.335,-0.6415,0.0422,1
03/13/2020,QCOM200313C00093000,1.15,-0.06,1.29,1.38,1,0.2872,0.2808,0.0446,38,93.000,QCOM200313P00093000,7.4,0,6.05,6.4,0,0.3349,-0.681,0.0402,1
03/13/2020,QCOM200313C00094000,0.86,-0.14,1.06,1.14,6,0.2884,0.2412,0.0411,23,94.000,QCOM200313P00094000,7.49,0,6.5,7.1,0,0.3426,-0.7129,0.0375,1
03/13/2020,QCOM200313C00095000,0.85,0.025,0.84,0.94,2,0.288,0.204,0.0374,65,95.000,QCOM200313P00095000,7.2,0,7.3,8.45,0,0.3437,-0.7462,0.0351,0
03/13/2020,QCOM200313C00096000,0.69,0.015,0.71,0.76,27,0.2915,0.1742,0.0336,42,96.000,QCOM200313P00096000,0,0,8.2,9.25,0,0.3603,-0.7655,0.032,0
03/13/2020,QCOM200313C00097000,0.71,0,0.57,0.62,0,0.2923,0.1459,0.0298,41,97.000,QCOM200313P00097000,0,0,9,10.15,0,0.3621,-0.7924,0.0296,0
03/13/2020,QCOM200313C00100000,0.29,-0.035,0.29,0.35,9,0.3014,0.0868,0.02,81,100.000,QCOM200313P00100000,0,0,11.6,12.75,0,0.4076,-0.8312,0.023,0
03/13/2020,QCOM200313C00105000,0.1,-0.145,0.1,0.42,1,0.3727,0.0638,0.0128,47,105.000,QCOM200313P00105000,0,0,16.65,17.55,0,0.4858,-0.8677,0.0163,0
03/13/2020,QCOM200313C00110000,0.1,0,0,0.31,0,0.4062,0.0379,0.0077,25,110.000,QCOM200313P00110000,0,0,21.65,22.4,0,0.5644,-0.887,0.0125,0
03/20/2020,QCOM200320C00065000,24.92,0,23.45,23.9,0,0.02,0.9361,0.0062,28,65.000,QCOM200320P00065000,0.04,0.015,0.02,0.04,18,0.3996,-0.0082,0.0019,106
03/20/2020,QCOM200320C00070000,17,-0.875,18.5,18.95,1,0.02,0.9251,0.009,47,70.000,QCOM200320P00070000,0.1,0.005,0.08,0.11,14,0.3674,-0.0239,0.0053,282
03/20/2020,QCOM200320C00075000,12.75,-0.25,13.6,14.05,1,0.02,1,0.0147,267,75.000,QCOM200320P00075000,0.29,-0.025,0.25,0.3,69,0.336,-0.0633,0.0128,11238
03/20/2020,QCOM200320C00080000,8.15,-0.325,9.05,9.3,49,0.2967,0.8465,0.0267,353,80.000,QCOM200320P00080000,0.83,-0.135,0.74,0.83,187,0.3192,-0.1625,0.0265,3662
03/20/2020,QCOM200320C00082500,6.8,0.25,7,7.25,248,0.2953,0.7626,0.0355,667,82.500,QCOM200320P00082500,1.32,-0.255,1.28,1.37,193,0.3143,-0.2423,0.0342,3797
03/20/2020,QCOM200320C00085000,5.3,0.45,5.15,5.4,366,0.2897,0.6615,0.0431,7861,85.000,QCOM200320P00085000,2.15,-0.29,2.02,2.1,282,0.3105,-0.3397,0.0406,2563
03/20/2020,QCOM200320C00087500,3.7,0.3,3.65,3.85,199,0.2894,0.5451,0.0469,3633,87.500,QCOM200320P00087500,3.2,-0.4,3.05,3.2,122,0.3111,-0.4487,0.0437,2149
03/20/2020,QCOM200320C00090000,2.66,0.29,2.6,2.64,1323,0.2893,0.4275,0.0466,5677,90.000,QCOM200320P00090000,5.15,0.1,4.4,4.55,42,0.314,-0.5572,0.0431,1146
03/20/2020,QCOM200320C00092500,1.72,0.15,1.68,1.78,408,0.29,0.3193,0.0424,3613,92.500,QCOM200320P00092500,7.25,0.5,6,6.2,6,0.3162,-0.6571,0.0397,429
03/20/2020,QCOM200320C00095000,1.13,0.12,1.09,1.16,351,0.291,0.2275,0.0357,3991,95.000,QCOM200320P00095000,8.3,-0.425,7.9,8.2,9,0.3245,-0.7387,0.034,270
03/20/2020,QCOM200320C00097500,0.7,0.065,0.67,0.72,242,0.2932,0.1559,0.0281,8754,97.500,QCOM200320P00097500,11.47,0,9.95,10.25,0,0.3373,-0.8,0.028,211
03/20/2020,QCOM200320C00100000,0.43,0.025,0.43,0.45,366,0.2975,0.1047,0.021,12282,100.000,QCOM200320P00100000,12.76,0,12.2,12.5,0,0.3545,-0.8437,0.0226,367
03/20/2020,QCOM200320C00105000,0.16,-0.015,0.17,0.19,86,0.3111,0.0469,0.0109,1575,105.000,QCOM200320P00105000,18.37,0.47,16.85,17.3,1,0.4061,-0.8888,0.0154,241
03/20/2020,QCOM200320C00110000,0.08,0,0.08,0.1,185,0.3347,0.0241,0.0059,1233,110.000,QCOM200320P00110000,23,0,21.75,22.2,0,0.4616,-0.9121,0.0112,39
03/20/2020,QCOM200320C00115000,0.04,-0.015,0.04,0.05,54,0.3458,0.0107,0.0028,1038,115.000,QCOM200320P00115000,27.97,0,26.7,27.15,0,0.517,-0.9256,0.0087,7
03/20/2020,QCOM200320C00120000,0.02,0,0,0.04,0,0.3662,0.0058,0.0016,161,120.000,QCOM200320P00120000,31.68,0,31.5,32.15,0,0.5813,-0.9306,0.0073,40
03/20/2020,QCOM200320C00125000,0.05,0,0,0.04,0,0.3954,0.0041,0.0011,98,125.000,QCOM200320P00125000,0,0,36.7,37.15,0,0.6342,-0.9368,0.0062,0
03/20/2020,QCOM200320C00130000,0.01,0,0,0.01,0,0.3908,0.0014,0.0004,254,130.000,QCOM200320P00130000,0,0,41.65,42.15,0,0.6847,-0.9415,0.0053,0
03/27/2020,QCOM200327C00070000,0,0,18.25,19.15,0,0.02,1,0.0084,0,70.000,QCOM200327P00070000,0,0,0.04,0.44,0,0.4057,-0.0458,0.0075,0
03/27/2020,QCOM200327C00075000,0,0,13.3,14.3,0,0.02,1,0.0139,0,75.000,QCOM200327P00075000,0,0,0.07,0.77,0,0.3293,-0.0724,0.0133,0
03/27/2020,QCOM200327C00080000,0,0,9,9.55,0,0.2674,0.8572,0.0261,0,80.000,QCOM200327P00080000,1.17,1.17,0.75,1.53,7,0.3161,-0.1738,0.0258,7
03/27/2020,QCOM200327C00083000,6.36,0.06,6.75,7.35,1,0.2743,0.7493,0.0364,1,83.000,QCOM200327P00083000,1.91,0.03,1.46,1.74,3,0.3126,-0.2684,0.0335,4
03/27/2020,QCOM200327C00084000,0,0,6.05,6.35,0,0.275,0.7087,0.0392,0,84.000,QCOM200327P00084000,2.9,0,1.72,2.12,0,0.3106,-0.3042,0.0357,15
03/27/2020,QCOM200327C00085000,4.75,-0.325,5.25,5.65,1,0.2715,0.6678,0.0421,6,85.000,QCOM200327P00085000,2.42,0,2.02,2.46,0,0.3115,-0.3429,0.0374,36
03/27/2020,QCOM200327C00086000,4.57,0,4.7,5.05,0,0.2751,0.622,0.0436,8,86.000,QCOM200327P00086000,2.95,0,2.37,2.85,0,0.3106,-0.3822,0.0389,4
03/27/2020,QCOM200327C00087000,3.85,-0.1,4.2,4.6,65,0.2765,0.5764,0.0447,1040,87.000,QCOM200327P00087000,3.25,-0.25,2.94,3.2,1,0.3121,-0.4227,0.0397,8
03/27/2020,QCOM200327C00088000,3.5,0.075,3.65,4.05,8,0.2761,0.5306,0.0456,38,88.000,QCOM200327P00088000,0,0,3.4,3.7,0,0.3111,-0.4633,0.0404,0
03/27/2020,QCOM200327C00089000,2.66,-0.32,3.2,3.4,2,0.2759,0.4849,0.0457,3,89.000,QCOM200327P00089000,4.3,-0.275,3.85,4.25,2,0.3127,-0.5036,0.0404,11
03/27/2020,QCOM200327C00090000,2.4,-0.14,2.57,3.05,5,0.2765,0.44,0.0452,63,90.000,QCOM200327P00090000,4.55,0,4.35,4.95,0,0.3112,-0.5439,0.0403,3
03/27/2020,QCOM200327C00091000,2.64,0,2.35,2.67,0,0.2788,0.3974,0.0438,2,91.000,QCOM200327P00091000,5.15,0,5.2,5.65,0,0.3146,-0.5816,0.0392,2
03/27/2020,QCOM200327C00092000,2.05,0.09,1.95,2.71,5,0.2764,0.3541,0.0427,41,92.000,QCOM200327P00092000,0,0,5.85,6.1,0,0.3151,-0.6189,0.0382,0
03/27/2020,QCOM200327C00093000,0,0,1.4,2.05,0,0.2755,0.3136,0.0408,0,93.000,QCOM200327P00093000,0,0,6.3,7.2,0,0.3168,-0.6538,0.0367,0
03/27/2020,QCOM200327C00094000,1.38,-0.025,1.28,1.62,27,0.2759,0.2762,0.0384,28,94.000,QCOM200327P00094000,7.92,0,7.15,7.65,0,0.3201,-0.6856,0.0349,1
03/27/2020,QCOM200327C00095000,1.1,-0.09,1.03,1.39,4,0.2778,0.2431,0.0358,26,95.000,QCOM200327P00095000,0,0,7.8,8.35,0,0.328,-0.7119,0.0327,0
03/27/2020,QCOM200327C00096000,1.01,0,0.74,1.36,0,0.2799,0.2132,0.033,1,96.000,QCOM200327P00096000,0,0,8.25,9.7,0,0.3339,-0.7371,0.0307,0
03/27/2020,QCOM200327C00097000,0.8,-0.065,0.49,1.5,2,0.2792,0.1835,0.0302,2,97.000,QCOM200327P00097000,0,0,9.25,10.45,0,0.3351,-0.7635,0.0288,0
03/27/2020,QCOM200327C00100000,0,0,0.48,1.05,0,0.2869,0.1202,0.0222,0,100.000,QCOM200327P00100000,0,0,11.9,13,0,0.3537,-0.8191,0.0232,0
03/27/2020,QCOM200327C00105000,0,0,0.2,0.61,0,0.3019,0.0587,0.0123,0,105.000,QCOM200327P00105000,0,0,16.7,17.65,0,0.4295,-0.851,0.0168,0
03/27/2020,QCOM200327C00110000,0,0,0.02,0.42,0,0.3507,0.044,0.0084,0,110.000,QCOM200327P00110000,0,0,21.65,22.45,0,0.4866,-0.8776,0.0128,0
04/17/2020,QCOM200417C00040000,50.8,0,48.3,48.95,0,0.02,0.9376,0.0021,9,40.000,QCOM200417P00040000,0.11,0,0,0.03,0,0.668,-0.0018,0.0002,91
04/17/2020,QCOM200417C00045000,0,0,43.3,43.95,0,0.02,0.9394,0.0025,0,45.000,QCOM200417P00045000,0.03,0,0,0.03,0,0.5747,-0.0021,0.0003,170
04/17/2020,QCOM200417C00050000,40.13,0,38.3,38.95,0,0.02,0.9413,0.003,16,50.000,QCOM200417P00050000,0.08,0,0,0.03,0,0.4912,-0.0025,0.0004,128
04/17/2020,QCOM200417C00055000,34.89,0,33.3,33.9,0,0.02,0.9445,0.0036,2,55.000,QCOM200417P00055000,0.01,0,0.01,0.03,0,0.4406,-0.0046,0.0008,230
04/17/2020,QCOM200417C00060000,27.6,-0.25,28.45,28.9,15,0.02,0.9421,0.0046,55,60.000,QCOM200417P00060000,0.03,0.01,0.02,0.04,216,0.3719,-0.0061,0.0012,379
04/17/2020,QCOM200417C00065000,24.2,0,23.25,24.1,0,0.02,0.9416,0.006,19,65.000,QCOM200417P00065000,0.07,0,0.05,0.09,0,0.3404,-0.0147,0.0029,2121
04/17/2020,QCOM200417C00067500,25.5,0,20.75,21.65,0,0.02,0.9378,0.0071,24,67.500,QCOM200417P00067500,0.14,0.01,0.09,0.13,10,0.3251,-0.0226,0.0043,592
04/17/2020,QCOM200417C00070000,18.2,0.225,18.5,19,6,0.02,0.9308,0.0087,106,70.000,QCOM200417P00070000,0.22,-0.005,0.17,0.21,268,0.318,-0.0378,0.0068,2706
04/17/2020,QCOM200417C00072500,14.11,0,16.1,16.6,0,0.02,1,0.0112,120,72.500,QCOM200417P00072500,0.4,0.015,0.29,0.34,19,0.309,-0.0593,0.0101,557
04/17/2020,QCOM200417C00075000,12.95,-0.3,13.75,14.25,1,0.2602,0.9307,0.0126,225,75.000,QCOM200417P00075000,0.58,-0.055,0.49,0.55,83,0.3043,-0.093,0.0144,3675
04/17/2020,QCOM200417C00077500,10.8,-0.225,11.35,11.85,13,0.2758,0.8731,0.0192,211,77.500,QCOM200417P00077500,0.91,-0.1,0.8,0.9,198,0.3007,-0.1395,0.0194,1368
04/17/2020,QCOM200417C00080000,8.87,-0.155,9.5,9.8,31,0.2694,0.8153,0.0255,714,80.000,QCOM200417P00080000,1.29,-0.245,1.27,1.35,191,0.2987,-0.2001,0.0246,2774
04/17/2020,QCOM200417C00082500,7.28,0.055,7.7,7.9,41,0.2719,0.736,0.0312,556,82.500,QCOM200417P00082500,2.05,-0.215,1.95,2.05,228,0.2982,-0.2738,0.0293,2087
04/17/2020,QCOM200417C00085000,6,0.325,6.05,6.25,68,0.275,0.646,0.0353,1167,85.000,QCOM200417P00085000,2.97,-0.23,2.78,2.9,280,0.2978,-0.3556,0.0328,3908
04/17/2020,QCOM200417C00087500,4.6,0.25,4.65,4.85,183,0.2765,0.5519,0.0374,2114,87.500,QCOM200417P00087500,3.9,-0.5,3.85,4,117,0.2972,-0.4428,0.0348,1405
04/17/2020,QCOM200417C00090000,3.55,0.275,3.45,3.6,830,0.2783,0.4583,0.0374,5551,90.000,QCOM200417P00090000,5.95,0.15,5.2,5.35,215,0.3008,-0.5293,0.0346,2998
04/17/2020,QCOM200417C00092500,2.5,0.105,2.59,2.71,422,0.278,0.3692,0.0356,2482,92.500,QCOM200417P00092500,7.56,0.11,6.75,6.95,152,0.3021,-0.6114,0.0332,626
04/17/2020,QCOM200417C00095000,1.82,0.105,1.85,1.95,195,0.2791,0.2897,0.0322,2759,95.000,QCOM200417P00095000,9.45,0.175,8.5,8.75,8,0.308,-0.6826,0.0302,581
04/17/2020,QCOM200417C00097500,1.24,0.03,1.3,1.41,284,0.2797,0.2209,0.0279,1386,97.500,QCOM200417P00097500,12.24,0,10.45,10.7,0,0.3121,-0.7449,0.0267,44
04/17/2020,QCOM200417C00100000,0.87,0.025,0.9,0.96,119,0.281,0.1648,0.0232,7149,100.000,QCOM200417P00100000,13.25,0,12.55,12.75,0,0.3227,-0.7919,0.023,95
04/17/2020,QCOM200417C00105000,0.39,-0.01,0.41,0.46,54,0.2843,0.0866,0.0146,2942,105.000,QCOM200417P00105000,18.52,0.495,17.05,17.45,1,0.3543,-0.8512,0.0168,111
04/17/2020,QCOM200417C00110000,0.19,-0.01,0.19,0.22,67,0.2902,0.044,0.0084,1833,110.000,QCOM200417P00110000,21.91,0,21.55,22.6,0,0.3917,-0.8844,0.0126,12
04/17/2020,QCOM200417C00115000,0.08,-0.015,0.08,0.11,25,0.3004,0.0234,0.0048,1005,115.000,QCOM200417P00115000,28,0,26.75,27.2,0,0.4336,-0.9026,0.01,20
04/17/2020,QCOM200417C00120000,0.05,-0.015,0.04,0.06,78,0.3061,0.0115,0.0026,296,120.000,QCOM200417P00120000,0,0,31.55,32.35,0,0.4855,-0.9093,0.0084,0
06/19/2020,QCOM200619C00035000,56.65,0,53.3,53.95,0,0.02,0.9325,0.0017,20,35.000,QCOM200619P00035000,0.06,0,0,0.05,0,0.5866,-0.0024,0.0002,65
06/19/2020,QCOM200619C00040000,38.29,0,48.3,48.95,0,0.02,0.933,0.0021,0,40.000,QCOM200619P00040000,0.12,0,0,0.18,0,0.5914,-0.0077,0.0007,550
06/19/2020,QCOM200619C00045000,45.1,0,43.3,43.95,0,0.02,0.9343,0.0025,3,45.000,QCOM200619P00045000,0.1,0,0,0.18,0,0.5103,-0.009,0.0009,539
06/19/2020,QCOM200619C00050000,37.52,0,38.3,39,0,0.02,0.935,0.0031,35,50.000,QCOM200619P00050000,0.05,0,0.03,0.29,0,0.4721,-0.0153,0.0015,1137
06/19/2020,QCOM200619C00055000,25.37,0,33.3,34.05,0,0.02,0.9349,0.0038,27,55.000,QCOM200619P00055000,0.09,0,0.03,0.4,0,0.4309,-0.0243,0.0025,1075
06/19/2020,QCOM200619C00057500,31.96,0,30.75,31.6,0,0.02,1,0.0042,34,57.500,QCOM200619P00057500,0.15,0,0.07,0.41,0,0.396,-0.0265,0.0029,172
06/19/2020,QCOM200619C00060000,27.9,0,28.25,29.15,0,0.02,1,0.0048,683,60.000,QCOM200619P00060000,0.25,0.03,0.1,0.48,50,0.3969,-0.0399,0.0041,2515
06/19/2020,QCOM200619C00062500,27.73,0,25.7,26.8,0,0.02,1,0.0056,74,62.500,QCOM200619P00062500,0.33,0,0.15,0.69,0,0.3718,-0.0474,0.005,2579
06/19/2020,QCOM200619C00065000,23.8,0,23.25,24.3,0,0.02,1,0.0065,378,65.000,QCOM200619P00065000,0.48,0.015,0.22,0.93,2,0.3391,-0.0529,0.006,1069
06/19/2020,QCOM200619C00067500,20.75,0,20.85,22.05,0,0.02,1,0.0081,92,67.500,QCOM200619P00067500,0.67,0,0.35,1.17,0,0.3319,-0.0725,0.0078,2326
06/19/2020,QCOM200619C00070000,18.05,-0.45,18.55,19.9,5,0.2821,0.9192,0.0091,569,70.000,QCOM200619P00070000,0.85,-0.09,0.81,0.92,657,0.3242,-0.0969,0.01,1844
06/19/2020,QCOM200619C00072500,16.1,-0.2,16.65,17.65,2,0.2906,0.8806,0.0122,357,72.500,QCOM200619P00072500,1.34,0.065,1.12,1.58,3,0.3198,-0.129,0.0124,1102
06/19/2020,QCOM200619C00075000,15,0,14.7,15.1,0,0.2801,0.8468,0.0153,983,75.000,QCOM200619P00075000,1.62,-0.16,1.52,1.89,17,0.3159,-0.1677,0.015,2935
06/19/2020,QCOM200619C00077500,14.29,0,12.5,13.25,0,0.287,0.7932,0.0182,675,77.500,QCOM200619P00077500,2.56,0.16,1.97,2.72,57,0.3139,-0.2136,0.0175,887
06/19/2020,QCOM200619C00080000,10.9,0.275,10.95,11.55,7,0.2902,0.7363,0.0208,1309,80.000,QCOM200619P00080000,2.88,-0.27,2.82,2.98,11,0.3136,-0.2658,0.0197,2561
06/19/2020,QCOM200619C00082500,8.8,-0.1,9.15,10,6,0.284,0.6789,0.0234,396,82.500,QCOM200619P00082500,3.8,-0.275,3.65,3.85,573,0.311,-0.3212,0.0217,2267
06/19/2020,QCOM200619C00085000,7.13,-0.295,7.65,8.2,11,0.2852,0.6143,0.025,2287,85.000,QCOM200619P00085000,5.16,0.01,4.35,5.15,30,0.3094,-0.3802,0.0231,890
06/19/2020,QCOM200619C00087500,6.2,-0.025,6.2,7,29,0.284,0.5486,0.0261,2028,87.500,QCOM200619P00087500,6.35,0,5.55,6.15,201,0.31,-0.4407,0.0239,836
06/19/2020,QCOM200619C00090000,5.26,0.185,5.05,5.5,119,0.2843,0.4832,0.0263,2896,90.000,QCOM200619P00090000,7.83,0.13,6.9,7.6,457,0.3094,-0.5009,0.0242,683
06/19/2020,QCOM200619C00092500,4.25,0.25,4.05,4.5,46,0.2854,0.4203,0.0257,1347,92.500,QCOM200619P00092500,9.39,0.14,8.55,9,1,0.31,-0.559,0.0238,119
06/19/2020,QCOM200619C00095000,3.5,0.225,3.4,3.6,224,0.2828,0.3589,0.0248,2937,95.000,QCOM200619P00095000,10.5,0,10.25,10.85,0,0.3115,-0.6135,0.0229,132
06/19/2020,QCOM200619C00097500,2.75,0.205,2.66,3.15,47,0.2828,0.3035,0.0233,1557,97.500,QCOM200619P00097500,9.5,0,12.05,12.35,0,0.3129,-0.6641,0.0217,7
06/19/2020,QCOM200619C00100000,2.15,0.175,2.09,2.29,113,0.2837,0.2543,0.0213,3097,100.000,QCOM200619P00100000,14,0,14.05,14.45,0,0.3154,-0.7091,0.0201,46
06/19/2020,QCOM200619C00105000,1.14,-0.11,1.23,1.58,11,0.2832,0.1711,0.0169,1415,105.000,QCOM200619P00105000,18.5,0,17.9,18.65,0,0.328,-0.7779,0.0167,21
06/19/2020,QCOM200619C00110000,0.77,0.015,0.63,1.2,11,0.2829,0.1101,0.0125,1656,110.000,QCOM200619P00110000,16.8,0,22.4,23.65,0,0.3418,-0.8282,0.0136,3
06/19/2020,QCOM200619C00115000,0.49,0.025,0.4,1.02,20,0.2909,0.0745,0.0091,850,115.000,QCOM200619P00115000,21.6,0,26.7,28.1,0,0.3644,-0.8581,0.0111,29
06/19/2020,QCOM200619C00120000,0.32,-0.005,0.25,0.36,21,0.2971,0.0496,0.0065,867,120.000,QCOM200619P00120000,36.3,0,31.55,32.95,0,0.4084,-0.8645,0.0096,10
06/19/2020,QCOM200619C00125000,0.5,0,0.11,0.41,0,0.3183,0.0408,0.0052,350,125.000,QCOM200619P00125000,38.2,0,36.55,37.65,0,0.4253,-0.8851,0.0081,8
06/19/2020,QCOM200619C00130000,0.1,-0.065,0.01,0.16,187,0.3137,0.0239,0.0034,1501,130.000,QCOM200619P00130000,0,0,41.55,42.5,0,0.4479,-0.8974,0.007,0
07/17/2020,QCOM200717C00045000,41.51,0,43.3,43.95,0,0.02,0.9312,0.0025,3,45.000,QCOM200717P00045000,0.11,0,0.03,0.26,0,0.4879,-0.0119,0.0011,3
07/17/2020,QCOM200717C00050000,37.9,0,38.3,39,0,0.02,0.9315,0.0031,12,50.000,QCOM200717P00050000,0,0,0.02,0.34,0,0.4406,-0.0176,0.0017,0
07/17/2020,QCOM200717C00055000,35,0,33.25,34.1,0,0.02,1,0.0038,2,55.000,QCOM200717P00055000,0.17,0,0.06,0.5,0,0.4044,-0.0279,0.0027,698
07/17/2020,QCOM200717C00060000,29.08,0,28.25,29.25,0,0.02,1,0.005,13,60.000,QCOM200717P00060000,0.57,0,0.3,0.46,0,0.3612,-0.0406,0.0041,300
07/17/2020,QCOM200717C00065000,22.85,-0.375,23.3,24.5,3,0.02,1,0.0069,11,65.000,QCOM200717P00065000,0.72,0.055,0.48,1.11,1,0.334,-0.0664,0.0066,335
07/17/2020,QCOM200717C00070000,18,-0.675,18.9,20.15,8,0.2883,0.895,0.0099,460,70.000,QCOM200717P00070000,1.24,0.02,1,1.8,56,0.3208,-0.1139,0.0103,2136
07/17/2020,QCOM200717C00075000,14.35,-0.25,14.95,15.95,2,0.2897,0.8181,0.015,101,75.000,QCOM200717P00075000,2.23,0.02,1.8,2.27,3,0.3115,-0.1841,0.0146,558
07/17/2020,QCOM200717C00077500,12.56,-0.215,13.05,13.95,1,0.2881,0.7722,0.0174,38,77.500,QCOM200717P00077500,2.88,0.05,2.35,2.99,4,0.308,-0.2276,0.0167,828
07/17/2020,QCOM200717C00080000,10.7,-0.325,11.15,11.85,2,0.2887,0.7199,0.0195,112,80.000,QCOM200717P00080000,3.75,0.15,3,3.5,754,0.3059,-0.2765,0.0187,3488
07/17/2020,QCOM200717C00082500,9.5,0.05,9.5,10.15,17,0.2855,0.6654,0.0214,136,82.500,QCOM200717P00082500,4.65,0.1,3.85,4.85,375,0.3027,-0.3285,0.0203,1236
07/17/2020,QCOM200717C00085000,7.62,-0.38,8.15,9.05,28,0.2858,0.6068,0.0227,295,85.000,QCOM200717P00085000,5.5,-0.125,4.85,5.45,4,0.3023,-0.3838,0.0215,828
07/17/2020,QCOM200717C00087500,6.6,-0.075,6.8,7.4,46,0.2825,0.5472,0.0237,220,87.500,QCOM200717P00087500,6.29,0,6.3,6.55,0,0.2998,-0.4402,0.0224,132
07/17/2020,QCOM200717C00090000,5.25,-0.35,5.75,6.25,9,0.2835,0.4878,0.0239,2357,90.000,QCOM200717P00090000,8.59,0.39,7.55,8.1,3,0.3,-0.4963,0.0226,583
07/17/2020,QCOM200717C00092500,4.7,0.075,4.55,5.2,73,0.2813,0.4291,0.0237,783,92.500,QCOM200717P00092500,10.38,0.655,9.05,9.8,1,0.3008,-0.5505,0.0223,152
07/17/2020,QCOM200717C00095000,3.86,0.185,3.6,4.6,9,0.2797,0.3728,0.023,1398,95.000,QCOM200717P00095000,12.3,0.875,10.6,11.2,1,0.2992,-0.6034,0.0217,201
07/17/2020,QCOM200717C00097500,2.85,-0.17,3.1,3.35,22,0.279,0.3206,0.0219,369,97.500,QCOM200717P00097500,11.54,0,12.45,12.85,0,0.3002,-0.6517,0.0207,6
07/17/2020,QCOM200717C00100000,2.21,-0.255,2.38,2.71,16,0.279,0.2732,0.0203,2789,100.000,QCOM200717P00100000,15.38,0,14.3,14.8,0,0.301,-0.6962,0.0195,47
07/17/2020,QCOM200717C00105000,1.56,-0.005,1.07,2,19,0.2768,0.1906,0.0168,1441,105.000,QCOM200717P00105000,19.54,0,17.9,18.8,0,0.3088,-0.767,0.0164,3
07/17/2020,QCOM200717C00110000,0.91,-0.075,0.91,1.25,22,0.2778,0.1301,0.013,1395,110.000,QCOM200717P00110000,23.19,-0.385,22.15,23.2,5,0.3164,-0.8216,0.0135,21
07/17/2020,QCOM200717C00115000,0.65,0,0.06,0.74,0,0.2801,0.0876,0.0097,128,115.000,QCOM200717P00115000,0,0,27.05,28.05,0,0.3371,-0.8515,0.0111,0
07/17/2020,QCOM200717C00120000,0.39,-0.015,0.07,0.46,4,0.2849,0.0599,0.0071,259,120.000,QCOM200717P00120000,0,0,31.55,33.1,0,0.3701,-0.8638,0.0095,0
07/17/2020,QCOM200717C00125000,0.43,0,0.03,0.53,0,0.2904,0.0412,0.0052,85,125.000,QCOM200717P00125000,0,0,36.55,37.8,0,0.3909,-0.8803,0.0081,0
07/17/2020,QCOM200717C00130000,0.21,0,0.05,0.22,0,0.2895,0.0257,0.0035,345,130.000,QCOM200717P00130000,0,0,41.45,42.6,0,0.4072,-0.8955,0.007,0
01/15/2021,QCOM210115C00025000,61,0,63.2,64.15,0,0.02,1,0.0009,44,25.000,QCOM210115P00025000,0.07,0,0,0.08,0,0.5151,-0.0027,0.0002,205
01/15/2021,QCOM210115C00030000,57.6,0,58.1,59,0,0.02,1,0.0013,32,30.000,QCOM210115P00030000,0.17,0,0,0.11,0,0.4572,-0.0039,0.0003,496
